project,review_number,diff_density_design,diff_diversity_design,diff_density_impl,diff_diversity_impl,number_revisions,status,is_rebase,pattern_density_design,pattern_density_impl,pattern_diversity_design,pattern_diversity_impl
org.eclipse.linuxtools,19485,-591,-591,-4536,-2020,10,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19529,-5,-5,-12,-9,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19530,8,8,-11261,-4970,5,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,19532,-286,-286,-2241,-976,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19533,-2,-2,-41,-27,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19555,-384,-384,-2610,-1013,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19557,-3,-3,-106,-76,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19560,1,1,8,5,4,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,19571,-1275,-1275,-7080,-3101,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19585,-591,-591,-4555,-2023,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19591,-10,-10,-53,-34,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19594,-6,-6,-84,-61,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19596,3,3,-11267,-4976,3,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,19605,-108,-108,-464,-286,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19612,-11,-11,-109,-84,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19613,-107,-107,-496,-301,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19614,-104,-104,-498,-288,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19619,3,3,-11266,-4975,4,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,19621,-132,-132,-560,-332,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19622,-91,-91,-407,-259,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19623,-152,-152,-665,-359,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19624,-81,-81,-358,-249,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19650,3,3,-11253,-4965,3,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,19652,-14,-14,-99,-72,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19659,-440,-440,-3011,-1219,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19680,-13,-13,-51,-14,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19693,-1456,-1456,-8228,-3603,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19697,1,1,-4,-1,2,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,19699,-2,-2,0,-2,2,MERGED,undefined,positive,invariant,positive,positive
org.eclipse.linuxtools,19702,2,2,2,2,3,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,19704,-104,-104,-411,-223,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19728,-8,-8,-7,-19,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19733,-8,-8,-9,-9,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19734,-8,-8,-39,-18,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19735,-53,-53,-222,-90,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19737,-54,-54,-206,-82,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19815,3,3,-11281,-4988,7,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,19822,-3,-3,-7,-4,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19848,-17,-17,-53,-33,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19849,6,6,32,19,3,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,19854,2,2,-11308,-4988,2,MERGED,undefined,negative,positive,negative,positive
org.eclipse.linuxtools,19855,-2,-2,4,-1,2,MERGED,undefined,positive,negative,positive,positive
org.eclipse.linuxtools,19867,-1,-1,-9,-17,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19877,-480,-480,-4188,-1848,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19878,-29,-29,-60,-30,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19881,-730,-730,-5408,-2407,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19882,41,41,144,105,9,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,19884,-449,-449,-3528,-1700,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19885,-484,-484,-4199,-1853,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19910,-54,-54,-158,-110,12,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19914,-844,-844,-6282,-2631,10,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19927,-544,-544,-4884,-2080,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19928,-246,-246,-1838,-1006,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19929,0,0,624,298,2,MERGED,yes,invariant,negative,invariant,negative
org.eclipse.linuxtools,19930,-102,-102,-463,-308,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19933,-229,-229,-2169,-1057,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19953,4,4,62,38,2,MERGED,undefined,negative,negative,negative,negative
org.eclipse.linuxtools,19963,7,7,-56,-25,3,MERGED,undefined,negative,positive,negative,positive
org.eclipse.linuxtools,19966,-1,-1,0,0,2,MERGED,yes,positive,invariant,positive,invariant
org.eclipse.linuxtools,19998,-38,-38,-94,-90,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30001,-2292,-2292,-10067,-4622,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30046,-246,-246,-1536,-906,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30053,-130,-130,-975,-533,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30054,-18,-18,-184,-48,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30084,-30,-30,-257,-114,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30085,-39,-39,-339,-142,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30121,-16,-16,-94,-67,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30122,-26,-26,-149,-95,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30124,-28,-28,-73,-50,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30126,-61,-61,-477,-255,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30133,-77,-77,-496,-269,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30135,-18,-18,-98,-71,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30138,-11,-11,-50,-23,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30147,0,0,-33,-7,3,MERGED,yes,invariant,positive,invariant,positive
org.eclipse.linuxtools,30149,-10,-10,-97,-74,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30150,-77,-77,-490,-266,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30151,-76,-76,-483,-260,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30152,-76,-76,-498,-268,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30153,-59,-59,-411,-209,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30154,-75,-75,-494,-268,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30155,-76,-76,-497,-270,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30205,-71,-71,-539,-314,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30206,-138,-138,-863,-520,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30211,-3,-3,-75,-44,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,30258,-10,-10,-39,-30,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30281,-406,-406,-2830,-1477,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30288,-12,-12,-7,-1,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30290,-403,-403,-2840,-1488,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30298,-3,-3,-9,-4,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,30327,5,5,-11582,-5331,2,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,30341,-21,-21,-96,-60,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30372,0,0,-11562,-5324,2,MERGED,yes,invariant,positive,invariant,positive
org.eclipse.linuxtools,30376,0,0,-19,-2,5,MERGED,yes,invariant,positive,invariant,positive
org.eclipse.linuxtools,30377,-83,-83,-641,-408,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30387,-271,-271,-1546,-882,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30392,-27,-27,-262,-136,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30430,-109,-109,-780,-390,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30453,-131,-131,-760,-495,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30468,14,14,83,65,6,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,30472,-11,-11,-100,-75,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30533,-14,-14,-38,-37,11,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30538,2,2,-11844,-5375,3,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,30541,-144,-144,-991,-590,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30556,-24,-24,-185,-145,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30594,-50,-50,-335,-212,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30626,-8,-8,-74,-72,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30678,-71,-71,-421,-252,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30686,-1,-1,-12,-8,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30687,-33,-33,-183,-119,12,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30689,-24,-24,-156,-69,30,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30693,-429,-429,-3256,-1539,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30755,-15,-15,-208,-83,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30756,-22,-22,-20,-69,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30757,-65,-65,-520,-255,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30758,-10,-10,-71,-42,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30759,-15,-15,-75,-46,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30760,-32,-32,-185,-124,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30763,-63,-63,-434,-304,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30820,2,2,-14,-9,2,MERGED,undefined,negative,positive,negative,positive
org.eclipse.linuxtools,30822,-62,-62,-616,-319,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30824,-194,-194,-1532,-774,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30832,-1,-1,3,5,2,MERGED,yes,positive,negative,positive,negative
org.eclipse.linuxtools,30835,-40,-40,-278,-164,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30836,-24,-24,-168,-101,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30837,-21,-21,-123,-88,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30903,0,0,-29,-15,3,MERGED,yes,invariant,positive,invariant,positive
org.eclipse.linuxtools,30975,-104,-104,-987,-483,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30976,-142,-142,-1147,-561,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30977,-143,-143,-1156,-568,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30978,-142,-142,-1147,-564,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30990,-182,-182,-1480,-753,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30993,-60,-60,-718,-385,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30998,-176,-176,-1394,-738,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,30999,-30,-30,-146,-101,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31000,-40,-40,-372,-179,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,31003,-9,-9,-211,-57,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31050,-5,-5,-37,-54,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31055,-103,-103,-899,-526,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31057,-22,-22,-95,-81,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31062,9,9,-38,-12,5,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,31063,-6,-6,-122,-64,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31064,-21,-21,-94,-73,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31065,-18,-18,-251,-164,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31067,-144,-144,-1163,-570,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31068,-143,-143,-1167,-574,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31069,-141,-141,-1141,-552,10,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31134,-171,-171,-1399,-712,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31139,0,0,19,15,3,MERGED,yes,invariant,negative,invariant,negative
org.eclipse.linuxtools,31140,-278,-278,-2424,-1135,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31143,-222,-222,-1930,-895,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31149,-9,-9,-46,-23,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31190,-12,-12,-228,-79,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31203,-32,-32,-453,-238,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31228,-103,-103,-990,-486,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31234,-19,-19,-308,-138,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31239,-52,-52,-396,-209,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31327,-364,-364,-2998,-1431,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31391,-24,-24,-237,-156,10,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31392,-142,-142,-1124,-536,10,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31393,-143,-143,-1185,-571,11,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31394,-143,-143,-1185,-571,11,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31395,-143,-143,-1193,-579,11,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31396,-142,-142,-1286,-614,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31399,-6,-6,-35,-22,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31405,-11,-11,24,9,2,MERGED,yes,positive,negative,positive,negative
org.eclipse.linuxtools,31407,4,4,-71,-52,7,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,31461,-112,-112,-959,-450,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31463,-15,-15,-129,-96,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31464,7,7,2,1,4,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,31465,-82,-82,-809,-349,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31483,-21,-21,-170,-133,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31487,-4,-4,-43,-28,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31488,-46,-46,-509,-199,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31491,-56,-56,-650,-231,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31492,-56,-56,-663,-242,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31564,-121,-121,-905,-527,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31569,-163,-163,-1666,-639,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31570,-72,-72,-716,-269,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31580,-13,-13,-61,-30,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31588,-15,-15,-64,-32,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31596,11,11,230,-10,3,MERGED,yes,negative,negative,negative,positive
org.eclipse.linuxtools,31681,-3,-3,-16,-19,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31731,-27,-27,-479,-109,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31748,-1836,-1836,-8812,-3934,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31760,-15,-15,-191,-29,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31773,-6,-6,-116,-28,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31775,5,5,228,-2,5,MERGED,yes,negative,negative,negative,positive
org.eclipse.linuxtools,31776,-34,-34,-375,-88,11,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31778,-134,-134,-1452,-515,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31787,-101,-101,-831,-484,10,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31850,-97,-97,-1122,-408,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,31861,-104,-104,-1053,-514,10,MERGED,yes,positive,positive,positive,positive
